代號,名稱,年/月,  現金及約當現金,  不動產廠房及設備,資產總額,負債總額,  研究發展費,來自營運之現金流量,  購置不動產廠房設備（含預付）－CFI
3520,華盈,2026/06,"206,719","442,949","1,551,385","755,972","5,897","44,311","-16,751"
3521,台鋼建設,2026/06,"794,858","1,613","2,303,668","48,727",0,"-488,972",-181
3522,御嵿,2026/06,"375,742","506,833","2,368,233","1,649,604",0,"3,542","-59,907"
3523,迎輝,2026/06,"52,423","537,980","1,809,570","1,436,526","12,539","-33,298","-5,813"
3526,凡甲,2026/06,"1,763,194","902,008","7,644,768","3,508,557","50,583","424,681","-119,706"
3527,聚積,2026/06,"1,229,191","169,487","2,711,726","467,718","188,586","68,512","-5,327"
3528,安馳,2026/06,"948,831","26,125","14,651,854","12,376,626","36,269","-1,941,931","-3,292"
3529,力旺,2026/06,"4,750,919","472,148","6,247,855","2,693,979","559,654","1,376,566","-54,215"
3530,晶相光,2026/06,"1,105,783","31,793","2,952,435","474,766","145,047","-59,692","-15,103"
3531,先益,2026/06,"1,232,117","204,231","2,285,043","399,080","30,038","24,056","-17,869"
3532,台勝科,2026/06,"1,977,652","41,141,714","51,283,543","26,988,973",0,"968,188","-713,817"
3533,嘉澤,2026/06,"13,982,858","15,260,666","58,133,282","15,024,280","2,121,871","4,593,369","-3,090,908"
3535,晶彩科,2026/06,"154,880","413,245","1,632,466","508,184","100,806","64,090","-6,634"
3537,堡達,2026/06,"510,292","214,663","2,119,719","830,084",0,"294,616",0
3540,曜越,2026/06,"796,702","120,470","5,625,857","3,711,075","75,917","136,403","-5,200"
3541,西柏,2026/06,"1,044,623","383,877","2,253,535","1,526,970","90,138","-42,993","-5,708"
3543,州巧,2026/06,"1,091,737","1,530,097","5,552,175","1,879,360","23,835","-263,359","-215,039"
3545,敦泰,2026/06,"4,118,222","2,636,040","13,385,717","4,488,126","1,082,390","362,809","-127,736"
3546,宇峻,2026/06,"529,087","796,805","2,516,083","941,216","240,828","200,541","-114,768"
3548,兆利,2026/06,"3,445,035","3,007,342","12,028,949","5,843,191","119,230","53,409","-149,154"
3550,聯穎,2026/06,"859,328","1,082,505","4,408,185","2,637,223","64,735","-232,109","-12,958"
3551,世禾,2026/06,"1,087,113","2,633,856","6,531,084","1,527,204","54,376","243,671","-84,374"
3552,同致,2026/06,"2,236,850","1,524,482","11,800,753","7,396,957","498,149","-153,097","-222,856"
3555,博士旺,2026/06,"262,186","24,103","984,523","146,776","3,553","173,892","-16,007"
3556,禾瑞亞,2026/06,"909,096","7,151","1,717,996","469,193","134,083","235,118","-5,873"
3557,嘉威,2026/06,"281,701","2,478,243","6,356,008","3,806,656","39,800","396,940","-286,162"
3558,神準,2026/06,"2,348,681","4,475,563","14,486,922","8,207,436","532,788","-548,609","-340,421"
3563,牧德,2026/06,"1,419,437","253,212","7,915,065","2,232,949","177,658","453,464","-99,487"
3564,其陽,2026/06,"430,785","890,224","3,510,392","2,127,792","168,098","-290,990","-50,722"
3567,逸昌,2026/06,"149,216","356,887","629,837","73,476","3,771","41,800","-32,648"
3570,大塚,2026/06,"602,124","45,984","1,784,473","716,662","48,661","-22,457","-16,198"
3572,宏芯,2026/06,"22,003","43,648","178,108","66,740","23,834","-26,025",-256
3576,聯合再生,2026/06,"5,716,875","7,984,075","24,182,413","11,249,187","24,328","-167,309","-100,854"
3577,泓格,2026/06,"292,501","685,408","2,038,844","565,226","119,632","140,986","-14,167"
3580,友威科,2026/06,"464,888","857,574","1,953,052","917,629","17,546","58,987","-165,108"
3581,博磊,2026/06,"598,593","132,025","2,469,552","1,402,246","48,711","-19,910","-2,130"
3583,辛耘,2026/06,"7,428,601","3,359,187","29,898,314","19,373,138","314,230","1,213,434","-260,422"
3585,聯致,2026/06,"726,264","147,029","1,583,546","132,779","5,505","2,879","-3,061"
3587,閎康,2026/06,"3,483,055","3,171,979","9,787,750","3,846,638","130,575","896,032","-240,199"
3588,通嘉,2026/06,"541,893","434,094","2,176,138","362,446","142,980","32,180","-17,527"
3591,艾笛森,2026/06,"999,670","1,993,936","4,689,701","1,609,826","61,265","-23,531","-373,179"
3592,瑞鼎,2026/06,"2,906,019","605,960","21,622,341","10,233,644","1,995,290","136,695","-105,187"
3593,力銘,2026/06,"91,126","160,166","1,137,774","929,822",0,"-43,360","-86,509"
3594,磐儀,2026/06,"515,406","589,536","5,543,638","2,898,166","163,822","-150,506","-24,123"
3595,山太士,2026/06,"223,459","430,939","969,463","186,627","34,538","17,128","-18,253"
3596,智易,2026/06,"6,954,312","5,731,193","54,210,955","37,666,699","1,434,898","-3,287,238","-289,637"
3597,映興,2026/06,"232,520","771,307","1,649,172","1,056,524","3,351","3,398","-6,635"
3601,前源,2026/06,"54,729","120,065","367,741","124,784","10,657","-32,102","-10,965"
3603,建祥國際,2026/06,"38,831","95,762","412,281","199,205","1,949","-27,800","-5,954"
3605,宏致,2026/06,"2,664,104","5,007,730","16,115,993","7,184,188","324,920","555,623","-510,667"
3607,谷崧,2026/06,"529,948","502,109","3,125,090","1,403,139","1,567","-21,036","-12,852"
3609,三一東林,2026/06,"185,721","96,446","1,018,691","571,853","10,253","-35,296","-15,053"
3611,鼎翰,2026/06,"958,612","1,601,409","14,075,635","7,697,705","329,930","-42,975","-125,279"
3615,安可,2026/06,"563,456","925,283","3,114,790","577,046","9,533","55,615","-12,535"
3617,碩天,2026/06,"4,769,604","1,675,395","15,852,753","5,864,280","236,602","909,732","-355,155"
3622,洋華,2026/06,"563,237","748,447","9,317,460","1,330,394","18,230","8,807","-15,219"
3623,富晶通,2026/06,"136,156","5,052","466,206","90,100","5,012","-8,799","-1,868"
3624,光頡,2026/06,"701,616","1,162,913","4,547,308","949,578","38,610","310,155","-137,490"
3625,西勝,2026/06,"176,218","802,736","1,623,214","1,104,099","44,984","-28,636","-40,290"
3628,盈正,2026/06,"408,458","726,568","3,774,636","2,169,320","112,073","71,116","-10,032"
3629,地心引力,2026/06,"38,775","2,265","55,626","12,491",0,"4,381",0
3630,新鉅科,2026/06,"1,160,546","1,460,923","4,265,642","1,333,496","126,053","-103,245","-216,266"
3631,晟楠,2026/06,"211,803","756,834","2,497,409","1,040,088",0,"-29,475","-21,912"
3632,研勤,2026/06,"7,238","63,430","343,238","215,855","21,038","-17,800","-1,956"
3633,云光,2026/06,"1,453,843","240,893","4,316,099","2,615,417","40,440","398,541","-25,678"
3644,凌嘉科,2026/06,"1,430,584","1,675,887","4,638,419","2,014,886","90,148","736,851","-142,400"
3645,達邁,2026/06,"614,735","3,037,909","5,253,946","1,898,230","105,776","396,503","-313,258"
3646,艾恩特,2026/06,"216,304","130,131","1,049,837","567,390","11,710","-55,813","-20,054"
3652,精聯,2026/06,"493,116","349,276","2,742,418","807,137","75,679","-50,788","-22,312"
3653,健策,2026/06,"11,390,346","8,807,704","33,382,738","9,576,127","431,593","2,774,875","-948,278"
3659,百辰,2026/06,"266,094","502,744","2,432,961","1,301,128","39,554","40,694","-32,358"
3661,世芯-KY,2026/06,"39,405,227","1,257,321","89,633,514","29,290,317","1,249,942","-3,863,029","-961,052"
3663,鑫科,2026/06,"648,003","622,762","5,418,606","1,670,826","28,184","129,230","-58,849"
3666,光耀,2026/06,"1,230,291","31,264","2,134,741","456,140","8,398","-100,789","-12,771"
3669,圓展,2026/06,"1,260,164","1,098,052","4,872,433","1,367,301","239,178","130,497","-33,350"
3672,康聯訊,2026/06,"141,758","93,053","537,596","245,371","28,415","-7,043",-292
3675,德微,2026/06,"1,082,063","2,294,980","5,264,078","1,937,645","148,575","149,140","-120,161"
3678,聯享,2026/06,"311,313","375,634","954,691","330,787","12,871","60,815","-32,686"
3679,新至陞,2026/06,"4,332,301","1,543,552","9,477,024","4,638,060","53,528","321,475","-233,779"
3680,家登,2026/06,"5,612,325","10,312,922","27,755,813","13,061,655","306,606","669,618","-1,327,187"
3684,榮昌,2026/06,"323,752","434,052","1,460,300","752,386","33,254","-82,021","-11,049"
3685,元創精密,2026/06,"366,134","657,501","2,291,639","1,103,033","10,445","65,117","-4,584"
3686,達能,2026/06,"79,171",115,"666,378","7,591",0,"-7,794",-92
3687,歐買尬,2026/06,"1,352,360","1,613,203","9,459,253","5,368,868","66,691","144,768","-4,097"
3689,湧德,2026/06,"1,794,538","1,706,398","8,879,321","3,772,849","201,209","489,155","-260,085"
3691,碩禾,2026/06,"983,834","4,810,472","13,307,353","6,143,143","173,686","-615,193","-423,270"
3693,營邦,2026/06,"1,758,387","2,417,597","10,038,079","4,713,117","224,824","-238,416","-509,135"
3694,海華,2026/06,"2,238,044","744,199","8,160,359","4,499,273","305,578","3,367","-135,685"
3701,大眾控,2026/06,"2,484,864","1,557,679","14,825,249","8,166,679","255,810","-70,640","-392,265"
3702,大聯大,2026/06,"28,753,050","11,731,833","617,874,428","518,933,855",0,"-98,898,501","-173,469"
3703,欣陸,2026/06,"11,134,031","10,400,562","97,827,175","69,007,908",0,"2,486,374","-249,811"
3704,合勤控,2026/06,"2,779,708","2,531,778","28,977,474","16,605,778","946,112","-2,203,648","-216,673"
3705,永信,2026/06,"1,681,311","3,826,024","13,176,178","4,592,273","188,088","541,969","-245,070"
3706,神達,2026/06,"18,644,962","11,527,270","180,018,053","102,159,905","2,073,849","-27,508,282","-3,448,105"
3707,漢磊,2026/06,"4,094,217","5,771,186","14,843,140","3,671,280","101,395","308,484","-526,241"
3708,上緯投控,2026/06,"4,459,174","1,817,611","25,209,881","3,470,149","60,248","-213,152","-90,510"
3709,鑫聯大投控,2026/06,"1,958,803","41,953","40,241,637","36,008,202",0,"-6,289,622","-3,967"
3710,連展投控,2026/06,"583,461","2,595,832","8,365,574","6,899,140","249,186","-36,004","-261,776"
3711,日月光投控,2026/06,"91,292,321","517,815,729","1,071,334,427","652,136,648","19,438,533","83,401,251","-127,470,420"
3712,永崴投控,2026/06,"4,119,923","15,827,038","54,070,942","49,684,271","132,060","1,820,466","-556,102"
3713,新晶投控,2026/06,"160,936","1,855,173","2,819,090","2,118,720",0,"129,940","-103,630"
3714,富采,2026/06,"13,580,743","11,794,770","54,424,632","10,037,205","881,496","157,485","-790,968"
3715,定穎投控,2026/06,"7,163,220","20,167,797","48,891,843","36,710,498","611,243","-1,772,878","-5,337,009"
3716,中化控股,2026/06,"659,756","3,895,500","12,331,047","4,653,584","239,932","615,981","-91,170"
3717,聯嘉投控,2026/06,"1,163,553","2,643,624","9,127,359","5,604,338","101,087","526,367","-314,711"
4102,永日,2026/06,"90,370","394,110","951,870","271,942","15,736","31,622","-5,114"
4104,佳醫,2026/06,"3,335,734","920,960","21,155,881","7,951,661","1,011","545,610","-64,857"
4105,東洋,2026/06,"2,924,257","2,129,687","11,825,563","4,076,937","96,593","863,703","-61,954"
4106,雃博,2026/06,"903,103","696,346","3,314,657","782,776","72,140","153,767","-10,596"
4107,邦特,2026/06,"1,032,808","1,918,952","4,881,033","1,352,883","42,190","379,399","-73,144"
4108,懷特,2026/06,"84,248","160,216","2,411,578","58,220","57,869","-20,395",-572
4109,加捷生醫,2026/06,"240,827","487,596","1,879,222","223,602","3,302","1,434","-8,853"
4111,濟生,2026/06,"472,286","815,998","2,035,952","634,639","9,262","91,120","-57,793"
4113,聯上,2026/06,"312,504","2,906","16,599,237","12,418,823",0,"-403,730","-6,405"
4114,健喬,2026/06,"1,729,898","5,847,185","15,275,114","5,408,578","154,637","191,309","-88,332"
4115,善德生技,2026/06,"92,453","678,558","1,302,592","528,937","14,162","22,784","-48,879"
4116,明基醫,2026/06,"821,161","505,645","5,518,169","3,244,956","15,995","178,466","-19,421"
4117,普生,2026/06,"208,323","663,831","4,836,000","4,037,741","23,758","-48,524","-6,664"
4118,友合生技,2026/06,"8,220","22,969","46,311","34,048","1,558","3,347",-285
4119,旭富,2026/06,"83,053","5,108,845","6,925,446","1,615,065","19,218","193,642","-168,337"
4120,友華,2026/06,"1,545,691","3,452,437","11,750,301","5,411,781","266,601","-289,315","-159,202"
4121,優盛,2026/06,"521,620","834,562","4,004,188","2,093,444","25,959","142,700","-20,998"
4123,晟德,2026/06,"3,354,171","1,832,387","23,966,166","6,810,599","44,832","141,846","-55,479"
4126,太醫,2026/06,"886,517","1,550,342","4,190,059","1,333,583","39,412","263,559","-31,716"
4127,天良,2026/06,"167,105","338,498","1,223,350","704,100",713,"47,227","-11,645"
4128,中天,2026/06,"572,673","1,018,400","12,829,815","2,140,934","226,886","-145,146","-23,623"
4129,聯合,2026/06,"579,929","2,065,851","8,510,774","4,505,750","157,360","190,638","-385,939"
4131,浩泰,2026/06,"76,269","142,207","581,032","274,158","4,598","-29,083","-46,055"
4132,國鼎,2026/06,"43,423","269,186","516,249","304,745","29,152","-97,603",-68
4133,亞諾法,2026/06,"405,280","238,796","1,352,893","79,679","24,144","35,585","-3,047"
4138,曜亞,2026/06,"598,396","145,303","2,961,334","1,174,152",0,"40,020","-29,346"
4142,國光生,2026/06,"1,789,511","3,979,012","8,112,825","3,407,897","75,987","-503,212","-104,324"
4147,中裕,2026/06,"996,458","789,069","4,500,968","824,485","222,248","13,873","-30,362"
4150,優你康,2026/06,"96,098","306,940","988,272","624,943","37,153","-74,945","-15,666"
4153,鈺緯,2026/06,"549,137","212,847","1,465,931","498,702","39,289","55,840","-2,505"
4155,訊映,2026/06,"370,136","1,944,003","3,993,724","1,419,403","24,058","191,598","-94,893"
4160,訊聯基因,2026/06,"83,533","53,140","717,862","224,197","32,703","8,996","-11,952"
4161,聿新科,2026/06,"410,291","491,141","1,622,863","630,279","37,110","19,927","-6,691"
4162,智擎,2026/06,"1,176,771","2,191","5,422,065","512,252","152,271","359,380",-224
4163,鐿鈦,2026/06,"814,049","1,965,770","4,761,182","1,999,535","135,832","254,370","-27,936"
4164,承業醫,2026/06,"1,367,423","6,122,931","16,182,096","8,319,042",0,"-308,154","-323,633"
4166,友霖,2026/06,"575,250","624,200","3,011,929","353,900","46,045","127,170","-59,602"
4167,松瑞藥,2026/06,"979,925","803,469","5,163,841","768,964","35,036","-432,580","-40,281"
4168,醣聯,2026/06,"435,016","773,771","1,391,330","540,595","114,572","-121,102","-2,679"
4169,泰宗,2026/06,"896,730","264,846","2,104,265","149,823","69,010","-49,189",-892
4170,鑫品生醫,2026/06,"21,390","169,241","538,022","26,989","6,384","-4,800",-83
4171,瑞基,2026/06,"151,332","189,660","858,119","276,640","27,303","4,106","-8,793"
4172,因華,2026/06,"185,789","2,591","581,334","51,612","63,564","-58,457",-370
4173,久裕,2026/06,"725,648","57,341","5,178,133","3,287,437",0,"447,823","-17,581"
4174,浩鼎,2026/06,"313,264","602,707","2,689,941","495,559","438,865","-642,042","-7,145"
4175,杏一,2026/06,"479,083","2,041,056","7,307,122","5,777,313",0,"472,990","-86,138"
4183,福永生技,2026/06,"131,563","79,873","503,190","235,840","14,820","18,935","-5,988"
4186,尖端醫,2026/06,"157,977","243,644","750,386","481,926","6,365","2,005","-5,783"
4188,安克,2026/06,"15,994","69,422","617,376","29,334","23,903","-27,994",0
4192,杏國,2026/06,"138,689",643,"239,776","20,599","12,370","-13,702",-20
4194,禾生技,2026/06,"79,421","40,463","150,601","25,934","52,917","-60,968",-832
4195,基米-創,2026/06,"155,468","604,484","1,451,102","702,592","41,128","-56,453","-12,926"
4197,暐世,2026/06,"43,021","176,565","322,742","130,362","10,227","-18,088","-3,740"
4198,欣大健康,2026/06,"73,466","17,357","353,988","101,621","3,765","-26,412","-2,443"
4205,中華食,2026/06,"1,298,228","1,073,189","2,866,071","699,066","1,333","155,923","-16,734"
4207,環泰,2026/06,"860,847","2,623,937","6,605,232","2,534,988","6,745","238,210","-147,591"
4303,信立,2026/06,"109,727","2,238,830","4,894,043","1,032,861","19,545","-251,883","-169,340"
4304,勝昱,2026/06,"38,289","75,405","657,370","345,955",55,"-75,560","-5,227"
4305,世坤,2026/06,"247,765","285,067","1,569,823","362,980","7,986","90,109","-2,398"
4306,炎洲,2026/06,"2,799,841","7,671,131","39,748,141","25,050,537","52,623","-151,313","-339,572"
4401,東隆興,2026/06,"840,727","2,750,921","5,759,936","3,002,617","9,476","332,663","-143,121"
4402,郡都開發,2026/06,"176,194","54,341","619,553","45,793",0,"-4,028",0
4406,新昕纖,2026/06,"131,599","271,002","839,686","232,298",636,"59,502",-119
4413,飛寶企業,2026/06,"218,851","128,329","497,342","155,391",0,"78,266",-444
4414,如興,2026/06,"373,929","2,490,530","13,681,595","9,256,897",0,"246,859","-167,735"
4416,三圓,2026/06,"17,412",838,"13,457,244","11,513,212",0,"626,702",-774
4417,金洲,2026/06,"959,031","1,450,004","5,330,903","1,754,337",454,"87,597","-57,453"
4419,皇家美食,2026/06,"261,876","499,045","2,914,014","1,936,366",0,"98,369","-26,277"
4420,光明,2026/06,"118,309","98,757","1,612,706","192,009",0,"218,071",-298
4426,利勤,2026/06,"207,988","2,670,905","4,115,633","2,372,027","4,629","-35,271","-23,501"
4427,展頌,2026/06,"403,193","2,859,612","5,015,727","2,859,128","24,838","10,615","-12,542"
4430,耀億,2026/06,"366,952","1,614,805","3,571,448","1,818,588","31,960","96,095","-59,347"
4431,敏成健康,2026/06,"349,189","40,140","1,250,804","669,037","1,285","54,128","-2,189"
4432,銘旺實,2026/06,"809,303","210,540","1,845,843","268,771",0,"35,465","-7,101"
4433,興采,2026/06,"899,171","4,123,482","6,478,659","4,563,342","20,492","320,566","-78,661"
4438,廣越,2026/06,"1,984,972","3,536,427","21,501,727","10,777,292","128,685","-3,250,889","-150,573"
4439,冠星-KY,2026/06,"405,994","2,521,305","7,306,550","3,869,258","3,005","-49,329","-254,210"
4440,宜新實業,2026/06,"52,425","1,091,387","2,076,626","740,768","1,462","288,414","-5,630"
4441,振大環球,2026/06,"853,302","481,052","9,901,399","3,021,068","3,643","375,749","-47,844"
4502,健信,2026/06,"93,987","917,226","2,371,778","1,839,360","8,421","-77,376","-11,122"
4503,金雨,2026/06,"1,111,924","349,126","2,514,875","647,949","14,429","63,060","-2,982"
4506,崇友,2026/06,"3,686,161","1,048,949","11,763,838","6,063,691","24,078","581,223","-10,447"
4510,高鋒,2026/06,"498,027","1,534,402","5,572,787","3,422,387","29,449","-194,675","-8,844"
4513,福裕,2026/06,"424,655","233,748","4,254,506","2,695,932","20,429","-209,675","-1,294"
4523,永彰,2026/06,"908,116","697,280","3,135,800","1,249,126","12,308","-67,521","-36,665"
4526,東台,2026/06,"1,158,164","1,797,568","13,778,473","8,700,457","90,127","-538,024","-77,696"
4527,方土霖,2026/06,"790,845","636,182","3,102,755","1,290,334","31,776","284,676","-34,813"
4528,江興鍛,2026/06,"556,206","1,788,862","3,593,597","1,324,231","37,039","60,500","-9,124"
4529,淳紳,2026/06,"7,368","357,041","491,701","279,157",0,"-27,204","-186,378"
4530,天意能創,2026/06,"454,954","267,576","1,192,782","584,450",0,516,"-2,276"
4532,瑞智,2026/06,"3,866,460","5,416,603","31,953,556","20,245,311","335,208","2,242,617","-116,695"
